mode,condition,bw,flatness,peaks,topPeakPower,topPeakBW,fskPairs,fskValley,cv,duty,transitions,ook,baudRate,baudConf,costasScore,costasMode
js8call,itu-poor,111,0.0911,5,38.1,46.9,0,0,0.396,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,99,0.1180,5,38.2,46.9,0,0,0.396,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,99,0.1217,5,38.1,46.9,0,0,0.396,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,117,0.0867,5,38.2,46.9,0,0,0.395,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,105,0.1184,5,38.1,46.9,0,0,0.396,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,93,0.1219,5,38.1,46.9,0,0,0.395,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,93,0.1323,5,38.2,52.7,0,0,0.396,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,105,0.1186,5,38.2,46.9,0,0,0.397,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,93,0.1282,5,38.0,46.9,0,0,0.394,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,99,0.1100,5,38.2,52.7,0,0,0.396,0.700,0.5,false,6.25,1.000,1.000,js8call
js8call,itu-poor,99,0.1192,5,38.1,46.9,0,0,0.396,0.700,0.5,false,6.25,1.000,1.000,js8call
ft8,clean-1000Hz,1558,0.0000,1,87.6,35.2,9,0,0.013,0.540,60.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,87.0,29.3,9,0,0.013,0.625,49.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,87.8,46.9,9,0,0.013,0.540,58.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,86.5,46.9,9,0,0.013,0.550,50.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,85.9,46.9,9,0,0.013,0.570,52.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,89.5,29.3,9,0,0.013,0.540,63.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,86.8,46.9,9,0,0.013,0.550,58.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,88.2,58.6,9,0,0.013,0.615,45.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,86.6,46.9,9,0,0.013,0.530,55.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,89.9,23.4,9,0,0.013,0.550,58.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,85.5,46.9,9,0,0.013,0.585,53.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,86.9,46.9,9,0,0.013,0.560,57.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,89.1,29.3,9,0,0.013,0.620,48.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,86.5,41.0,9,0,0.013,0.570,51.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,89.4,17.6,9,0,0.013,0.540,58.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,85.2,52.7,9,0,0.013,0.570,49.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,84.8,23.4,9,0,0.013,0.610,42.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,86.1,41.0,9,0,0.013,0.590,44.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,86.4,52.7,9,0,0.013,0.540,52.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,87.3,29.3,9,0,0.013,0.615,45.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,90.2,29.3,9,0,0.013,0.540,64.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,87.8,46.9,9,0,0.013,0.550,54.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,87.1,52.7,9,0,0.013,0.620,51.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,88.0,52.7,9,0,0.013,0.620,50.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,1,87.5,23.4,9,0,0.013,0.575,52.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,86.6,29.3,9,0,0.013,0.630,40.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,88.8,23.4,9,0,0.013,0.535,56.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,86.7,35.2,9,0,0.013,0.590,51.5,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,86.9,46.9,9,0,0.013,0.580,51.0,false,6.25,1.000,1.000,ft8
ft8,clean-1000Hz,1558,0.0000,2,85.1,52.7,9,0,0.013,0.590,49.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,84.5,29.3,9,0,0.013,0.540,49.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,83.5,23.4,9,0,0.013,0.600,41.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,83.4,46.9,9,0,0.013,0.570,51.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,1,84.4,46.9,9,0,0.013,0.550,54.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,1,86.5,41.0,9,0,0.013,0.560,57.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,83.6,46.9,9,0,0.013,0.555,49.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,84.6,23.4,9,0,0.013,0.520,50.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,84.6,41.0,9,0,0.013,0.545,56.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,84.7,52.7,9,0,0.013,0.580,51.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,2,84.9,23.4,9,0,0.013,0.570,57.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,1,83.0,46.9,9,0,0.013,0.545,53.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,82.4,46.9,9,0,0.013,0.560,53.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,86.0,23.4,9,0,0.013,0.540,55.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,2,87.4,17.6,9,0,0.013,0.590,44.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,2,84.3,29.3,9,0,0.013,0.560,44.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,83.0,46.9,9,0,0.013,0.545,49.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,82.6,29.3,9,0,0.013,0.575,45.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,84.1,46.9,9,0,0.013,0.560,55.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,1,85.5,41.0,9,0,0.013,0.560,55.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,85.2,41.0,9,0,0.013,0.520,55.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,84.8,41.0,9,0,0.012,0.540,57.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,86.1,29.3,9,0,0.013,0.550,62.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,86.2,29.3,9,0,0.013,0.550,58.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,2,82.9,46.9,9,0,0.013,0.615,48.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,2,85.6,46.9,9,0,0.013,0.580,51.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,83.9,46.9,9,0,0.013,0.540,56.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,1,85.9,35.2,9,0,0.013,0.570,59.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1265,0.0000,2,82.5,52.7,9,0,0.013,0.570,51.0,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,2,83.2,46.9,9,0,0.013,0.520,53.5,false,6.25,1.000,1.000,ft8
ft8,clean-1500Hz,1271,0.0000,2,86.3,23.4,9,0,0.013,0.550,58.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,1,86.6,46.9,9,0,0.012,0.575,53.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,2,86.9,23.4,9,0,0.012,0.540,47.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,84.9,17.6,9,0,0.012,0.520,49.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,1,87.5,35.2,9,0,0.012,0.510,57.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,84.8,46.9,9,0,0.012,0.525,50.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,1,84.7,46.9,9,0,0.012,0.510,52.0,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,1,86.7,41.0,9,0,0.012,0.560,58.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,2,84.9,41.0,9,0,0.012,0.470,49.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,1,87.2,23.4,9,0,0.012,0.510,55.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,1,81.4,52.7,9,0,0.012,0.535,46.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,1,85.5,46.9,9,0,0.012,0.550,52.0,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,82.3,29.3,9,0,0.012,0.570,39.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,84.9,29.3,9,0,0.012,0.580,44.0,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,1,87.7,35.2,9,0,0.012,0.490,62.0,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,84.4,17.6,9,0,0.012,0.570,39.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,1,88.3,29.3,9,0,0.012,0.570,54.0,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,82.8,58.6,9,0,0.012,0.555,36.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,83.7,46.9,9,0,0.012,0.510,51.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,87.2,17.6,9,0,0.012,0.565,45.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,2,87.8,17.6,9,0,0.012,0.565,48.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,83.7,52.7,9,0,0.012,0.585,48.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,2,85.2,52.7,9,0,0.012,0.605,53.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,2,85.9,41.0,9,0,0.012,0.590,46.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,87.2,41.0,9,0,0.012,0.540,48.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,84.1,17.6,9,0,0.012,0.550,47.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,2,82.2,35.2,9,0,0.012,0.495,41.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,84.3,17.6,9,0,0.012,0.625,35.0,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,1,85.8,23.4,9,0,0.012,0.635,52.5,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1300,0.0000,2,84.9,52.7,9,0,0.012,0.580,49.0,false,6.25,1.000,1.000,ft8
ft8,clean-2000Hz,1294,0.0000,1,84.0,46.9,9,0,0.012,0.460,52.0,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,1,86.2,41.0,9,0,0.012,0.570,48.0,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,85.3,29.3,9,0,0.012,0.540,39.0,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,2,86.7,23.4,9,0,0.012,0.610,55.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,86.2,17.6,9,0,0.012,0.580,38.0,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,84.7,29.3,9,0,0.012,0.550,48.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,82.4,52.7,9,0,0.012,0.550,40.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,83.4,17.6,9,0,0.012,0.620,39.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,2,85.4,52.7,9,0,0.012,0.620,51.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,2,84.1,29.3,9,0,0.012,0.515,42.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,85.8,23.4,9,0,0.012,0.565,44.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,1,88.1,23.4,9,0,0.012,0.585,57.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,1,86.6,41.0,9,0,0.012,0.590,54.0,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1312,0.0000,1,85.6,35.2,9,0,0.012,0.550,48.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,1,86.8,41.0,9,0,0.012,0.620,43.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,1,85.4,41.0,9,0,0.012,0.520,51.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,2,83.6,46.9,9,0,0.012,0.620,40.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,1,85.3,41.0,9,0,0.012,0.510,45.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,85.9,17.6,9,0,0.012,0.590,42.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,1,89.0,23.4,9,0,0.012,0.620,63.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,1,84.5,46.9,9,0,0.012,0.605,44.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,1,85.1,46.9,9,0,0.012,0.540,50.0,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,84.6,46.9,9,0,0.012,0.545,39.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,85.5,46.9,9,0,0.012,0.605,52.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,1,86.2,46.9,9,0,0.012,0.570,55.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,83.3,52.7,9,0,0.012,0.550,43.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,1,84.7,46.9,9,0,0.012,0.550,48.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,84.3,46.9,9,0,0.012,0.490,43.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1306,0.0000,2,87.3,23.4,9,0,0.012,0.585,52.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,1,88.5,17.6,9,0,0.012,0.520,52.5,false,6.25,1.000,1.000,ft8
ft8,clean-2500Hz,1300,0.0000,1,87.4,35.2,9,0,0.012,0.535,51.0,false,6.25,1.000,1.000,ft8
ft8,snr30,298,0.0036,5,58.3,46.9,2,0,0.012,0.495,54.5,false,6.25,1.000,1.000,ft8
ft8,snr30,316,0.0033,5,57.7,52.7,2,0,0.012,0.515,51.5,false,6.25,1.000,1.000,ft8
ft8,snr30,275,0.0028,6,59.4,29.3,2,0,0.013,0.470,46.5,false,6.25,1.000,1.000,ft8
ft8,snr30,298,0.0028,3,58.3,41.0,2,0,0.013,0.520,60.5,false,6.25,1.000,1.000,ft8
ft8,snr30,275,0.0035,5,58.3,41.0,2,0,0.013,0.510,54.5,false,6.25,1.000,1.000,ft8
ft8,snr30,339,0.0032,3,58.2,29.3,2,0,0.012,0.500,52.5,false,6.25,1.000,1.000,ft8
ft8,snr30,292,0.0038,3,57.5,46.9,2,0,0.013,0.465,53.5,false,6.25,1.000,1.000,ft8
ft8,snr30,304,0.0035,4,57.9,46.9,2,0,0.012,0.500,54.5,false,6.25,1.000,1.000,ft8
ft8,snr30,263,0.0032,2,59.5,29.3,2,0,0.013,0.510,56.0,false,6.25,1.000,1.000,ft8
ft8,snr30,275,0.0037,5,59.2,29.3,2,0,0.012,0.510,49.5,false,6.25,1.000,1.000,ft8
ft8,snr30,322,0.0028,5,58.2,52.7,2,0,0.013,0.490,48.5,false,6.25,1.000,1.000,ft8
ft8,snr30,351,0.0030,4,58.8,29.3,2,0,0.013,0.470,52.5,false,6.25,1.000,1.000,ft8
ft8,snr30,269,0.0030,4,58.7,41.0,2,0,0.013,0.465,61.5,false,6.25,1.000,1.000,ft8
ft8,snr30,269,0.0035,4,59.1,29.3,2,0,0.013,0.480,59.0,false,6.25,1.000,1.000,ft8
ft8,snr30,281,0.0037,4,58.1,46.9,2,0,0.013,0.470,48.0,false,6.25,1.000,1.000,ft8
ft8,snr30,292,0.0035,4,58.6,29.3,2,0,0.013,0.500,54.0,false,6.25,1.000,1.000,ft8
ft8,snr30,281,0.0039,4,58.9,23.4,2,0,0.013,0.495,50.5,false,6.25,1.000,1.000,ft8
ft8,snr30,298,0.0038,4,57.8,52.7,2,0,0.013,0.565,51.0,false,6.25,1.000,1.000,ft8
ft8,snr30,281,0.0031,4,59.2,23.4,2,0,0.013,0.500,51.0,false,6.25,1.000,1.000,ft8
ft8,snr30,316,0.0040,7,57.7,52.7,2,0,0.013,0.510,44.0,false,6.25,1.000,1.000,ft8
ft8,snr30,304,0.0025,6,58.9,29.3,2,0,0.013,0.530,51.5,false,6.25,1.000,1.000,ft8
ft8,snr30,310,0.0033,5,59.3,23.4,2,0,0.012,0.520,51.5,false,6.25,1.000,1.000,ft8
ft8,snr30,287,0.0029,3,59.3,17.6,2,0,0.013,0.515,57.5,false,6.25,1.000,1.000,ft8
ft8,snr30,287,0.0026,2,59.3,35.2,2,0,0.013,0.525,64.5,false,6.25,1.000,1.000,ft8
ft8,snr30,275,0.0038,4,58.9,23.4,2,0,0.013,0.560,54.0,false,6.25,1.000,1.000,ft8
ft8,snr30,316,0.0033,5,58.1,29.3,2,0,0.013,0.525,49.5,false,6.25,1.000,1.000,ft8
ft8,snr30,304,0.0037,4,59.1,29.3,2,0,0.013,0.485,53.0,false,6.25,1.000,1.000,ft8
ft8,snr30,269,0.0035,4,59.3,29.3,2,0,0.013,0.525,54.0,false,6.25,1.000,1.000,ft8
ft8,snr30,269,0.0031,1,59.6,29.3,2,0,0.013,0.485,59.5,false,6.25,1.000,1.000,ft8
ft8,snr30,304,0.0030,4,59.1,17.6,2,0,0.012,0.510,56.0,false,6.25,1.000,1.000,ft8
ft8,snr20,164,0.0206,3,49.1,29.3,0,0,0.013,0.475,48.0,false,6.25,1.000,1.000,ft8
ft8,snr20,152,0.0246,4,48.5,52.7,0,0,0.013,0.480,54.5,false,6.25,1.000,1.000,ft8
ft8,snr20,175,0.0261,2,48.0,52.7,0,0,0.013,0.495,48.0,false,6.25,1.000,1.000,ft8
ft8,snr20,146,0.0229,3,48.8,46.9,0,0,0.013,0.565,49.5,false,6.25,1.000,1.000,ft8
ft8,snr20,164,0.0184,3,48.4,46.9,0,0,0.013,0.480,55.0,false,6.25,1.000,1.000,ft8
ft8,snr20,152,0.0214,2,49.7,29.3,0,0,0.013,0.505,51.5,false,6.25,1.000,1.000,ft8
ft8,snr20,181,0.0219,2,48.8,35.2,0,0,0.013,0.500,54.5,false,6.25,1.000,1.000,ft8
ft8,snr20,158,0.0190,2,50.6,17.6,0,0,0.014,0.550,52.5,false,6.25,1.000,1.000,ft8
ft8,snr20,158,0.0194,1,49.7,35.2,0,0,0.013,0.470,57.0,false,6.25,1.000,1.000,ft8
ft8,snr20,169,0.0229,1,48.7,46.9,0,0,0.013,0.540,48.5,false,6.25,1.000,1.000,ft8
ft8,snr20,146,0.0249,3,49.0,41.0,0,0,0.013,0.495,49.5,false,6.25,1.000,1.000,ft8
ft8,snr20,169,0.0183,2,48.1,46.9,0,0,0.013,0.450,53.5,false,6.25,1.000,1.000,ft8
ft8,snr20,164,0.0218,3,49.1,35.2,0,0,0.014,0.495,59.0,false,6.25,1.000,1.000,ft8
ft8,snr20,181,0.0203,2,48.6,29.3,0,0,0.013,0.495,50.0,false,6.25,1.000,1.000,ft8
ft8,snr20,164,0.0249,2,48.2,52.7,0,0,0.013,0.480,43.5,false,6.25,1.000,1.000,ft8
ft8,snr20,152,0.0226,2,48.7,41.0,0,0,0.013,0.540,52.5,false,6.25,1.000,1.000,ft8
ft8,snr20,169,0.0216,2,49.2,35.2,0,0,0.013,0.505,55.0,false,6.25,1.000,1.000,ft8
ft8,snr20,175,0.0216,2,49.9,17.6,0,0,0.013,0.475,52.5,false,6.25,1.000,1.000,ft8
ft8,snr20,175,0.0200,4,48.0,52.7,0,0,0.013,0.520,55.5,false,6.25,1.000,1.000,ft8
ft8,snr20,175,0.0242,2,48.1,23.4,0,0,0.013,0.560,48.5,false,6.25,1.000,1.000,ft8
ft8,snr20,169,0.0222,2,48.6,41.0,0,0,0.013,0.510,54.0,false,6.25,1.000,1.000,ft8
ft8,snr20,175,0.0206,1,48.9,29.3,0,0,0.013,0.510,58.0,false,6.25,1.000,1.000,ft8
ft8,snr20,181,0.0187,3,49.1,23.4,0,0,0.013,0.535,55.5,false,6.25,1.000,1.000,ft8
ft8,snr20,152,0.0181,2,50.3,17.6,0,0,0.013,0.490,49.0,false,6.25,1.000,1.000,ft8
ft8,snr20,193,0.0162,3,48.9,23.4,0,0,0.013,0.450,54.5,false,6.25,1.000,1.000,ft8
ft8,snr20,175,0.0174,3,49.0,41.0,0,0,0.013,0.485,50.5,false,6.25,1.000,1.000,ft8
ft8,snr20,164,0.0208,1,48.3,46.9,0,0,0.013,0.505,51.5,false,6.25,1.000,1.000,ft8
ft8,snr20,187,0.0198,1,49.8,23.4,0,0,0.013,0.500,53.5,false,6.25,1.000,1.000,ft8
ft8,snr20,158,0.0252,2,48.8,41.0,0,0,0.013,0.470,59.0,false,6.25,1.000,1.000,ft8
ft8,snr20,152,0.0192,2,50.9,23.4,0,0,0.013,0.505,50.5,false,6.25,1.000,1.000,ft8
ft8,snr15,117,0.0541,2,43.7,46.9,0,0,0.014,0.530,56.0,false,6.25,1.000,1.000,ft8
ft8,snr15,123,0.0478,1,44.4,41.0,0,0,0.014,0.530,53.0,false,6.25,1.000,1.000,ft8
ft8,snr15,117,0.0533,1,45.3,23.4,0,0,0.014,0.475,51.0,false,6.25,1.000,1.000,ft8
ft8,snr15,128,0.0528,2,45.3,23.4,0,0,0.013,0.505,52.5,false,6.25,1.000,1.000,ft8
ft8,snr15,134,0.0510,2,45.1,23.4,0,0,0.013,0.495,46.5,false,6.25,1.000,1.000,ft8
ft8,snr15,123,0.0660,1,43.6,46.9,0,0,0.014,0.510,52.0,false,6.25,1.000,1.000,ft8
ft8,snr15,123,0.0434,2,44.2,41.0,0,0,0.015,0.525,52.0,false,6.25,1.000,1.000,ft8
ft8,snr15,146,0.0436,1,43.1,52.7,0,0,0.014,0.460,45.5,false,6.25,1.000,1.000,ft8
ft8,snr15,117,0.0549,1,43.7,41.0,0,0,0.013,0.540,53.5,false,6.25,1.000,1.000,ft8
ft8,snr15,146,0.0438,2,44.5,23.4,0,0,0.014,0.500,53.5,false,6.25,1.000,1.000,ft8
ft8,snr15,123,0.0396,1,44.7,35.2,0,0,0.014,0.470,49.0,false,6.25,1.000,1.000,ft8
ft8,snr15,105,0.0653,1,45.1,17.6,0,0,0.013,0.525,46.0,false,6.25,1.000,1.000,ft8
ft8,snr15,134,0.0521,2,44.2,35.2,0,0,0.014,0.485,50.0,false,6.25,1.000,1.000,ft8
ft8,snr15,140,0.0532,2,43.8,29.3,0,0,0.014,0.485,51.5,false,6.25,1.000,1.000,ft8
ft8,snr15,134,0.0409,1,44.7,41.0,0,0,0.014,0.500,53.0,false,6.25,1.000,1.000,ft8
ft8,snr15,123,0.0540,2,43.8,52.7,0,0,0.014,0.475,54.5,false,6.25,1.000,1.000,ft8
ft8,snr15,123,0.0421,1,44.8,23.4,0,0,0.013,0.530,50.0,false,6.25,1.000,1.000,ft8
ft8,snr15,117,0.0461,1,44.5,35.2,0,0,0.014,0.520,50.5,false,6.25,1.000,1.000,ft8
ft8,snr15,117,0.0622,1,44.1,46.9,0,0,0.015,0.470,53.5,false,6.25,1.000,1.000,ft8
ft8,snr15,128,0.0521,1,43.6,46.9,0,0,0.014,0.500,52.5,false,6.25,1.000,1.000,ft8
ft8,snr15,117,0.0491,1,44.9,23.4,0,0,0.013,0.535,51.0,false,6.25,1.000,1.000,ft8
ft8,snr15,128,0.0573,1,43.8,41.0,0,0,0.014,0.475,52.5,false,6.25,1.000,1.000,ft8
ft8,snr15,134,0.0447,2,43.5,46.9,0,0,0.014,0.505,49.5,false,6.25,1.000,1.000,ft8
ft8,snr15,134,0.0472,2,44.0,23.4,0,0,0.014,0.505,49.5,false,6.25,1.000,1.000,ft8
ft8,snr15,128,0.0501,2,44.7,29.3,0,0,0.014,0.510,50.5,false,6.25,1.000,1.000,ft8
ft8,snr15,117,0.0541,1,44.0,41.0,0,0,0.013,0.495,54.5,false,6.25,1.000,1.000,ft8
ft8,snr15,140,0.0488,2,43.0,52.7,0,0,0.014,0.500,54.0,false,6.25,1.000,1.000,ft8
ft8,snr15,134,0.0433,2,44.4,23.4,0,0,0.013,0.525,53.0,false,6.25,1.000,1.000,ft8
ft8,snr15,134,0.0459,1,43.8,46.9,0,0,0.013,0.525,51.0,false,6.25,1.000,1.000,ft8
ft8,snr15,140,0.0522,1,43.3,46.9,0,0,0.013,0.500,48.5,false,6.25,1.000,1.000,ft8
ft8,snr10,99,0.1358,1,38.9,46.9,0,0,0.015,0.435,49.0,false,6.25,1.000,1.000,ft8
ft8,snr10,93,0.1247,1,39.5,46.9,0,0,0.015,0.470,51.5,false,6.25,1.000,1.000,ft8
